"","id","name","parameters_id","datetime_first_utc","datetime_first_local","datetime_last_utc","datetime_last_local","min","max","avg","expected_count","expected_interval","observed_count","observed_interval","percent_complete","percent_coverage","latest_value","latest_datetime","latest_latitude","latest_longitude"
"1",23692,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,92,6.23126580593638,1,"01:00:00",15051,"15051:00:00",1505100,1505100,9,2024-01-29 19:00:00,43.309444439464,-2.01111111
"2",23690,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,172,10.0148014198647,1,"01:00:00",14956,"14956:00:00",1495600,1495600,16,2024-01-29 19:00:00,43.309444439464,-2.01111111
"3",15370,"pm10 µg/m³",1,2017-12-07 01:00:00,2017-12-07 02:00:00,2019-06-04 03:00:00,2019-06-04 05:00:00,0,7574.6,17.0150021978022,1,"01:00:00",9100,"9100:00:00",910000,910000,13.7,2019-06-04 03:00:00,43.695366,3.800817
"4",5568,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2016-11-29 01:00:00,2016-11-29 02:00:00,1.33,20.5,9.3725,1,"01:00:00",4,"04:00:00",400,400,20.5,2016-11-29 01:00:00,45.3895622059041,4.61581342439134
"5",5573,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2016-12-01 20:00:00,2016-12-01 21:00:00,2,75.75,25.7413793103448,1,"01:00:00",29,"29:00:00",2900,2900,19.25,2016-12-01 20:00:00,46.5618635984186,3.3310878208078
"6",5614,"pm25 µg/m³",2,2016-11-23,2016-11-23 01:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,877.05,5.1460448326574,1,"01:00:00",50503,"50503:00:00",5050300,5050300,2.8,2025-08-30 03:00:00,44.5694430002562,5.27897200043165
"7",5583,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,412.4,8.41894226946495,1,"01:00:00",53416,"53416:00:00",5341600,5341600,7.5,2025-08-30 03:00:00,44.5694430002562,5.27897200043165
"8",5595,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2024-01-15 07:00:00,2024-01-15 08:00:00,-2.5,5312.23,15.5688862070171,1,"01:00:00",28587,"28587:00:00",2858700,2858700,41.8,2024-01-15 07:00:00,44.8702430002505,4.87628899963312
"9",8535,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,284.2,13.7419049074131,1,"01:00:00",54650,"54650:00:00",5465000,5465000,4.6,2025-08-30 03:00:00,45.4200899997254,4.39542200034538
"10",8534,"pm25 µg/m³",2,2016-11-23,2016-11-23 01:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,93.8,8.3499420392222,1,"01:00:00",53704,"53704:00:00",5370400,5370400,2.6,2025-08-30 03:00:00,45.4200899997254,4.39542200034538
"11",5603,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2025-08-28,2025-08-28 02:00:00,-4.6,985,22.0255220391806,1,"01:00:00",36663,"36663:00:00",3666300,3666300,18.9,2025-08-28,45.7748199998086,4.89857200041154
"12",5593,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2019-12-09,2019-12-09 01:00:00,-0.4,985,17.5979384615385,1,"01:00:00",11375,"11375:00:00",1137500,1137500,12.8,2019-12-09,45.3531859994632,4.804822
"13",5597,"pm25 µg/m³",2,2016-11-23,2016-11-23 01:00:00,2019-12-09,2019-12-09 01:00:00,-2.7,334.45,11.5887318546046,1,"01:00:00",17222,"17222:00:00",1722200,1722200,10.6,2019-12-09,45.3531859994632,4.804822
"14",5617,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2024-03-04 07:00:00,2024-03-04 08:00:00,-1.5,891.6,12.6800337127846,1,"01:00:00",45680,"45680:00:00",4568000,4568000,7.3,2024-03-04 07:00:00,46.143173,-0.396042
"15",24880,"pm25 µg/m³",2,2020-03-19 21:00:00,2020-03-19 22:00:00,2024-01-29 17:00:00,2024-01-29 18:00:00,0.4,728.6,7.75345995692188,1,"01:00:00",25535,"25535:00:00",2553500,2553500,5.3,2024-01-29 17:00:00,46.143173,-0.396042
"16",5594,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2018-12-10 07:00:00,2018-12-10 08:00:00,0,283.7,20.1827582973935,1,"01:00:00",10666,"10666:00:00",1066600,1066600,33.7,2018-12-10 07:00:00,46.570002999464,0.323575
"17",5596,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2025-08-28,2025-08-28 02:00:00,-3,263.5,16.6596604762445,1,"01:00:00",44659,"44659:00:00",4465900,4465900,18.2,2025-08-28,46.1351360000773,-1.11708600006922
"18",5598,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2016-12-05 01:00:00,2016-12-05 02:00:00,6.5,59.75,31.375,1,"01:00:00",12,"12:00:00",1200,1200,53.75,2016-12-05 01:00:00,45.5259808277432,4.8754085751962
"19",1562363,"pm25 µg/m³",2,2022-01-02 01:00:00,2022-01-02 02:00:00,2024-01-29 16:00:00,2024-01-29 17:00:00,-3,115.9,7.1983550669053,1,"01:00:00",11733,"11733:00:00",1173300,1173300,8.1,2024-01-29 16:00:00,46.6666401423631,4.36666568034079
"20",5604,"pm10 µg/m³",1,2016-11-23,2016-11-23 01:00:00,2024-01-29 16:00:00,2024-01-29 17:00:00,-3,186.7,12.9768137604473,1,"01:00:00",35057,"35057:00:00",3505700,3505700,12.1,2024-01-29 16:00:00,46.6666401423631,4.36666568034079
"21",5608,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1.9,7261.5,12.2333802644166,1,"01:00:00",45335,"45335:00:00",4533500,4533500,6.9,2025-08-30 03:00:00,46.0722240002064,5.82083300042506
"22",5610,"pm25 µg/m³",2,2016-11-23,2016-11-23 01:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-2.7,268.5,7.72475544288695,1,"01:00:00",44909,"44909:00:00",4490900,4490900,3.2,2025-08-30 03:00:00,46.0722240002064,5.82083300042506
"23",8559,"pm25 µg/m³",2,2016-11-23,2016-11-23 01:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,115.1,11.5781556668184,1,"01:00:00",49526,"49526:00:00",4952600,4952600,3.3,2025-08-30 03:00:00,45.7577319999332,4.85421400016547
"24",8558,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,575.2,18.8942054915055,1,"01:00:00",49900,"49900:00:00",4990000,4990000,6.9,2025-08-30 03:00:00,45.7577319999332,4.85421400016547
"25",1562236,"pm25 µg/m³",2,2021-12-21 01:00:00,2021-12-21 02:00:00,2025-01-07 10:00:00,2025-01-07 11:00:00,-3.3,62.3,6.28513852048335,1,"01:00:00",13829,"13829:00:00",1382900,1382900,7.7,2025-01-07 10:00:00,48.5135100002817,-2.74952999981289
"26",9704,"pm10 µg/m³",1,2016-11-21 11:00:00,2016-11-21 12:00:00,2025-01-07 10:00:00,2025-01-07 11:00:00,-2.9,210.4,14.8769265345221,1,"01:00:00",40972,"40972:00:00",4097200,4097200,13.5,2025-01-07 10:00:00,48.5135100002817,-2.74952999981289
"27",5641,"pm10 µg/m³",1,2016-11-21 11:00:00,2016-11-21 12:00:00,2016-12-05 17:00:00,2016-12-05 18:00:00,6,50.5,22.1321487603306,1,"01:00:00",121,"121:00:00",12100,12100,14.75,2016-12-05 17:00:00,43.4051999994639,5.0515
"28",2021026,"pm25 µg/m³",2,2022-08-11 22:00:00,2022-08-12,2025-08-30 03:00:00,2025-08-30 05:00:00,-1,138.6,7.43626568265681,1,"01:00:00",19261,"19261:00:00",1926100,1926100,3.2,2025-08-30 03:00:00,48.4455530000175,0.110832999792571
"29",7954,"pm10 µg/m³",1,2017-02-18 08:00:00,2017-02-18 09:00:00,2025-08-30 03:00:00,2025-08-30 05:00:00,-1.7,664.1,13.3108243628029,1,"01:00:00",48910,"48910:00:00",4891000,4891000,6.2,2025-08-30 03:00:00,48.4455530000175,0.110832999792571
"30",5653,"pm10 µg/m³",1,2016-11-21 12:00:00,2016-11-21 13:00:00,2023-01-09 10:00:00,2023-01-09 11:00:00,-2.3,4137.9,13.3043134573304,1,"01:00:00",21936,"21936:00:00",2193600,2193600,4.1,2023-01-09 10:00:00,45.7747754785278,3.06296765795665
"31",5672,"pm25 µg/m³",2,2016-11-21 18:00:00,2016-11-21 19:00:00,2025-08-29 22:00:00,2025-08-30,-1,9219.8,8.82121143607319,1,"01:00:00",45607,"45607:00:00",4560700,4560700,1.9,2025-08-29 22:00:00,43.5915000003243,3.88680999990834
"32",5671,"pm10 µg/m³",1,2016-11-21 11:00:00,2016-11-21 12:00:00,2025-08-29 22:00:00,2025-08-30,-1,824.6,15.1161777712264,1,"01:00:00",45173,"45173:00:00",4517300,4517300,3.8,2025-08-29 22:00:00,43.5915000003243,3.88680999990834
"33",23695,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,272,12.4138397385326,1,"01:00:00",24246,"24246:00:00",2424600,2424600,11,2025-08-30 04:00:00,43.3026800000498,-2.97724000027519
"34",23713,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,96,6.61703565996282,1,"01:00:00",24186,"24186:00:00",2418600,2418600,5,2025-08-30 04:00:00,43.3026800000498,-2.97724000027519
"35",23702,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,150,10.6171617161716,1,"01:00:00",15175,"15175:00:00",1517500,1517500,21,2024-01-29 19:00:00,43.2130555494641,-3.13444444
"36",23703,"pm25 µg/m³",2,2018-04-30 01:00:00,2018-04-30 03:00:00,2024-01-29 18:00:00,2024-01-29 19:00:00,0,94,6.38182067452701,1,"01:00:00",14613,"14613:00:00",1461300,1461300,13,2024-01-29 18:00:00,43.2130555494641,-3.13444444
"37",23701,"pm10 µg/m³",1,2020-02-18 01:00:00,2020-02-18 02:00:00,2024-01-29 18:00:00,2024-01-29 19:00:00,2,174,10.8259458249384,1,"01:00:00",8934,"8934:00:00",893400,893400,11,2024-01-29 18:00:00,43.320833329464,-3.11305555
"38",23675,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,280,16.0511318242344,1,"01:00:00",15045,"15045:00:00",1504500,1504500,30,2024-01-29 19:00:00,43.322777769464,-1.96027777
"39",23697,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,153,5.35010427528676,1,"01:00:00",15369,"15369:00:00",1536900,1536900,9,2024-01-29 19:00:00,43.322777769464,-1.96027777
"40",5712,"pm10 µg/m³",1,2016-12-12 05:00:00,2016-12-12 06:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,219,13.3702252693438,1,"01:00:00",18403,"18403:00:00",1840300,1840300,21,2024-01-29 19:00:00,43.1444444394642,-2.96333333
"41",1284583,"pm25 µg/m³",2,2021-02-17 01:00:00,2021-02-17 02:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,106,9.46979946847065,1,"01:00:00",8278,"8278:00:00",827800,827800,16,2024-01-29 19:00:00,43.1444444394642,-2.96333333
"42",23704,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2024-01-15 12:00:00,2024-01-15 13:00:00,0,94,6.56700184691155,1,"01:00:00",14644,"14644:00:00",1464400,1464400,27,2024-01-15 12:00:00,43.0483333294643,-2.19111111
"43",5696,"pm10 µg/m³",1,2016-11-19 03:00:00,2016-11-19 04:00:00,2024-01-15 12:00:00,2024-01-15 13:00:00,2,163,17.1557410590065,1,"01:00:00",12219,"12219:00:00",1221900,1221900,35,2024-01-15 12:00:00,43.0483333294643,-2.19111111
"44",5701,"pm10 µg/m³",1,2016-11-19 03:00:00,2016-11-19 04:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,184,12.2226225078806,1,"01:00:00",24452,"24452:00:00",2445200,2445200,23,2024-01-29 19:00:00,43.1799999994641,-2.26805555
"45",2533348,"pm25 µg/m³",2,2022-12-30 04:00:00,2022-12-30 05:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,239,8.20190895741557,1,"01:00:00",6810,"6810:00:00",681000,681000,11,2024-01-29 19:00:00,43.1799999994641,-2.26805555
"46",23683,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,99,7.39597315436242,1,"01:00:00",15372,"15372:00:00",1537200,1537200,13,2024-01-29 19:00:00,42.8555555494646,-2.66805555
"47",23685,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,147,8.71580327868852,1,"01:00:00",15275,"15275:00:00",1527500,1527500,17,2024-01-29 19:00:00,42.8555555494646,-2.66805555
"48",23699,"pm25 µg/m³",2,2018-01-07,2018-01-07 01:00:00,2024-01-29 18:00:00,2024-01-29 19:00:00,0,85,7.14272443766173,1,"01:00:00",15096,"15096:00:00",1509600,1509600,11,2024-01-29 18:00:00,43.2549999994641,-2.90222222
"49",5705,"pm10 µg/m³",1,2016-11-19 03:00:00,2016-11-19 04:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,176,13.37424733673,1,"01:00:00",19456,"19456:00:00",1945600,1945600,19,2024-01-29 19:00:00,43.2549999994641,-2.90222222
"50",1896073,"pm25 µg/m³",2,2022-05-06 01:00:00,2022-05-06 03:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,39,7.92810828025478,1,"01:00:00",7850,"7850:00:00",785000,785000,9,2024-01-29 19:00:00,42.8491666594646,-2.47722222
"51",29386,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,246,10.2725748591758,1,"01:00:00",20263,"20263:00:00",2026300,2026300,12,2024-01-29 19:00:00,42.8491666594646,-2.47722222
"52",23708,"pm25 µg/m³",2,2020-02-18 01:00:00,2020-02-18 02:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,95,9.43705692803437,1,"01:00:00",9310,"9310:00:00",931000,931000,8,2024-01-29 19:00:00,43.298333329464,-2.93027777
"53",5723,"pm10 µg/m³",1,2016-11-19 03:00:00,2016-11-19 04:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,149,13.4452764386091,1,"01:00:00",19523,"19523:00:00",1952300,1952300,20,2024-01-29 19:00:00,43.298333329464,-2.93027777
"54",23700,"pm10 µg/m³",1,2018-01-07,2018-01-07 01:00:00,2023-10-30 15:00:00,2023-10-30 16:00:00,0,290,15.0253310748383,1,"01:00:00",13013,"13013:00:00",1301300,1301300,5,2023-10-30 15:00:00,43.2411111094641,-2.88416666
"55",2533347,"pm25 µg/m³",2,2022-12-30 04:00:00,2022-12-30 05:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,57,9.59854651162791,1,"01:00:00",6880,"6880:00:00",688000,688000,13,2024-01-29 19:00:00,43.2411111094641,-2.88416666
"56",5722,"pm10 µg/m³",1,2016-11-19 03:00:00,2016-11-19 04:00:00,2025-08-28 23:00:00,2025-08-29 01:00:00,-1,172,20.1280382586402,1,"01:00:00",23013,"23013:00:00",2301300,2301300,16,2025-08-28 23:00:00,43.5299000000078,-5.67349999985953
"57",7200,"pm25 µg/m³",2,2016-11-21 15:00:00,2016-11-21 16:00:00,2025-08-28 23:00:00,2025-08-29 01:00:00,-1,526,8.77258220502901,1,"01:00:00",23420,"23420:00:00",2342000,2342000,1,2025-08-28 23:00:00,43.5299000000078,-5.67349999985953
"58",238926,"pm10 µg/m³",1,2020-12-30 07:00:00,2020-12-30 08:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,764.64,28.7183544866099,1,"01:00:00",20346,"20346:00:00",2034600,2034600,27.81,2025-08-30 04:00:00,36.7072999997217,-4.44600000029739
"59",6197,"pm25 µg/m³",2,2016-11-21 16:00:00,2016-11-21 17:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,86,6.3720923076923,1,"01:00:00",22776,"22776:00:00",2277600,2277600,9,2024-01-29 19:00:00,43.4805555494638,-8.24138888
"60",6199,"pm10 µg/m³",1,2016-11-18,2016-11-18 01:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,485,11.7202158590308,1,"01:00:00",22726,"22726:00:00",2272600,2272600,23,2024-01-29 19:00:00,43.4805555494638,-8.24138888
"61",7169,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2020-02-04 23:00:00,2020-02-05,0,997,15.5230785517679,1,"01:00:00",9472,"9472:00:00",947200,947200,39,2020-02-04 23:00:00,42.6844444394648,-2.9175
"62",7773641,"pm10 µg/m³",1,2024-01-28 23:00:00,2024-01-29,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,217,9.84905109489051,1,"01:00:00",8546,"8546:00:00",854600,854600,6,2025-08-30 04:00:00,43.3027777701427,-1.98444444028438
"63",7775540,"pm25 µg/m³",2,2024-01-28 23:00:00,2024-01-29,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,65,4.88405373831776,1,"01:00:00",8552,"8552:00:00",855200,855200,3,2025-08-30 04:00:00,43.3027777701427,-1.98444444028438
"64",6206,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2025-02-07 07:00:00,2025-02-07 08:00:00,-1,996,12.8194203616547,1,"01:00:00",9314,"9314:00:00",931400,931400,22,2025-02-07 07:00:00,42.9519000001852,-3.47530000041445
"65",11857172,"pm25 µg/m³",2,2024-12-29 06:00:00,2024-12-29 07:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,1,315,61,1,"01:00:00",4538,"4538:00:00",453800,453800,1,2025-08-30 04:00:00,41.7666999999162,-2.46669999964276
"66",7343,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,999,12.6819396157365,1,"01:00:00",33419,"33419:00:00",3341900,3341900,3,2025-08-30 04:00:00,41.7666999999162,-2.46669999964276
"67",2011614,"pm10 µg/m³",1,2022-07-15 01:00:00,2022-07-15 03:00:00,2025-08-21 08:00:00,2025-08-21 10:00:00,-1,167,10.4645603680236,1,"01:00:00",17994,"17994:00:00",1799400,1799400,29,2025-08-21 08:00:00,39.8491699998242,-5.93972000040763
"68",6212,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2024-12-23 12:00:00,2024-12-23 13:00:00,-1,1000,13.5585082626172,1,"01:00:00",10567,"10567:00:00",1056700,1056700,4,2024-12-23 12:00:00,43.0414000001239,-5.08970000008512
"69",7120204,"pm10 µg/m³",1,2023-10-05 02:00:00,2023-10-05 04:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,334,18.5702113156101,1,"01:00:00",11937,"11937:00:00",1193700,1193700,6,2025-08-30 04:00:00,41.4260771997392,2.14799203172827
"70",2683691,"pm10 µg/m³",1,2023-01-08 09:00:00,2023-01-08 10:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,1,209,8.50091743119266,1,"01:00:00",5553,"5553:00:00",555300,555300,7,2025-08-30 04:00:00,42.4053800002251,1.13000000003235
"71",7120203,"pm25 µg/m³",2,2023-10-05 02:00:00,2023-10-05 04:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,83,4.52619085298307,1,"01:00:00",13243,"13243:00:00",1324300,1324300,4,2025-08-30 04:00:00,42.4053800002251,1.13000000003235
"72",10066,"pm10 µg/m³",1,2017-02-18 08:00:00,2017-02-18 09:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,405,13.2832514817951,1,"01:00:00",17741,"17741:00:00",1774100,1774100,25,2024-01-29 19:00:00,42.3399999994653,-2.05972
"73",23336,"pm25 µg/m³",2,2019-01-09 13:00:00,2019-01-09 14:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,147,5.78004327443202,1,"01:00:00",13891,"13891:00:00",1389100,1389100,17,2024-01-29 19:00:00,42.3399999994653,-2.05972
"74",23331,"pm25 µg/m³",2,2019-01-09 13:00:00,2019-01-09 14:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,317,4.71132697947214,1,"01:00:00",13666,"13666:00:00",1366600,1366600,13,2024-01-29 19:00:00,42.4388899994652,-2.25028
"75",9988,"pm10 µg/m³",1,2017-02-18 08:00:00,2017-02-18 09:00:00,2024-01-29 19:00:00,2024-01-29 20:00:00,0,986,12.1787951807229,1,"01:00:00",17456,"17456:00:00",1745600,1745600,23,2024-01-29 19:00:00,42.4388899994652,-2.25028
"76",2683693,"pm10 µg/m³",1,2023-01-08 09:00:00,2023-01-08 10:00:00,2023-04-12 06:00:00,2023-04-12 08:00:00,1,48,11.7587548638132,1,"01:00:00",257,"257:00:00",25700,25700,19,2023-04-12 06:00:00,42.3683181094653,1.776783258
"77",6983,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2024-01-29 18:00:00,2024-01-29 19:00:00,0,153,10.8746544123141,1,"01:00:00",26790,"26790:00:00",2679000,2679000,8,2024-01-29 18:00:00,43.320555549464,-3.07388888
"78",8667,"pm10 µg/m³",1,2017-02-18 08:00:00,2017-02-18 09:00:00,2025-08-29 15:00:00,2025-08-29 17:00:00,0,993,15.1620167115139,1,"01:00:00",15344,"15344:00:00",1534400,1534400,13,2025-08-29 15:00:00,40.5697222197956,-6.22388888021993
"79",6987,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,183,9.38618821936358,1,"01:00:00",35734,"35734:00:00",3573400,3573400,6,2025-08-30 04:00:00,42.5183333302221,-2.61944443980173
"80",12260261,"pm25 µg/m³",2,2025-02-21 03:00:00,2025-02-21 04:00:00,2025-08-30 02:00:00,2025-08-30 04:00:00,3,47,21,1,"01:00:00",191,"191:00:00",19100,19100,5,2025-08-30 02:00:00,41.5267059307435,2.18379531533654
"81",25071,"pm10 µg/m³",1,2019-01-09 13:00:00,2019-01-09 14:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,217,21.0765903697466,1,"01:00:00",33146,"33146:00:00",3314600,3314600,11,2025-08-30 04:00:00,41.5267059307435,2.18379531533654
"82",25184,"pm10 µg/m³",1,2019-01-09 13:00:00,2019-01-09 14:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,508,20.6660872923909,1,"01:00:00",32822,"32822:00:00",3282200,3282200,14,2025-08-30 04:00:00,41.4256000001985,2.22219999963338
"83",6995,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2017-07-20 09:00:00,2017-07-20 11:00:00,2,79,18.2512898330804,1,"01:00:00",3295,"3295:00:00",329500,329500,8,2017-07-20 09:00:00,43.2675,-1.9775
"84",4272875,"pm10 µg/m³",1,2023-03-30 02:00:00,2023-03-30 04:00:00,2025-08-29 23:00:00,2025-08-30 01:00:00,3,99,20.2478991596639,1,"01:00:00",615,"615:00:00",61500,61500,10,2025-08-29 23:00:00,41.4508,1.9748996
"85",4272885,"pm25 µg/m³",2,2023-03-30 02:00:00,2023-03-30 04:00:00,2025-08-29 23:00:00,2025-08-30 01:00:00,2,79,12.4074074074074,1,"01:00:00",277,"277:00:00",27700,27700,4,2025-08-29 23:00:00,41.4508,1.9748996
"86",2011616,"pm10 µg/m³",1,2022-07-15 01:00:00,2022-07-15 03:00:00,2024-10-07 11:00:00,2024-10-07 13:00:00,-1,988,16.5368689112972,1,"01:00:00",12017,"12017:00:00",1201700,1201700,26,2024-10-07 11:00:00,39.4727799997036,-6.36027999997627
"87",6999,"pm25 µg/m³",2,2016-11-21 16:00:00,2016-11-21 17:00:00,2018-01-02 13:00:00,2018-01-02 14:00:00,0.33,73,7.55214251781472,1,"01:00:00",2105,"2105:00:00",210500,210500,11,2018-01-02 13:00:00,39.4727799997036,-6.36027999997627
"88",4272945,"pm25 µg/m³",2,2023-03-29 02:00:00,2023-03-29 04:00:00,2025-07-11 17:00:00,2025-07-11 19:00:00,-1,167,8.30254041570439,1,"01:00:00",11609,"11609:00:00",1160900,1160900,1,2025-07-11 17:00:00,41.2190364608272,1.72124877444712
"89",4272857,"pm10 µg/m³",1,2023-03-29 02:00:00,2023-03-29 04:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,447,19.237178499923,1,"01:00:00",11859,"11859:00:00",1185900,1185900,14,2025-08-30 04:00:00,41.2190364608272,1.72124877444712
"90",12260259,"pm25 µg/m³",2,2025-02-21 03:00:00,2025-02-21 04:00:00,2025-08-30 02:00:00,2025-08-30 04:00:00,2,30,16,1,"01:00:00",190,"190:00:00",19000,19000,2,2025-08-30 02:00:00,41.6890494423087,2.49574667491012
"91",25172,"pm10 µg/m³",1,2019-01-09 13:00:00,2019-01-09 14:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,285,19.1463224701164,1,"01:00:00",32623,"32623:00:00",3262300,3262300,5,2025-08-30 04:00:00,41.6890494423087,2.49574667491012
"92",25203,"pm10 µg/m³",1,2019-01-09 13:00:00,2019-01-09 14:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,502,22.5408096574526,1,"01:00:00",32816,"32816:00:00",3281600,3281600,8,2025-08-30 04:00:00,41.3921574589567,2.00980227726229
"93",4272666,"pm10 µg/m³",1,2023-03-30 02:00:00,2023-03-30 04:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,538,15.1687041564792,1,"01:00:00",13335,"13335:00:00",1333500,1333500,33,2025-08-30 04:00:00,41.3468230381766,1.68657549241453
"94",2683696,"pm10 µg/m³",1,2023-01-08 09:00:00,2023-01-08 10:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,1413,18.1124803943536,1,"01:00:00",15440,"15440:00:00",1544000,1544000,6,2025-08-30 04:00:00,41.9356663998775,2.23856830124
"95",5079321,"pm10 µg/m³",1,2023-05-07 02:00:00,2023-05-07 04:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,656,17.1774607067217,1,"01:00:00",15727,"15727:00:00",1572700,1572700,6,2025-08-30 04:00:00,42.0979101928714,1.84823722363301
"96",7036,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,1594,8.68399813092052,1,"01:00:00",28063,"28063:00:00",2806300,2806300,18,2025-08-30 04:00:00,39.4272222197705,-0.783888880358342
"97",7035,"pm25 µg/m³",2,2016-11-21 20:00:00,2016-11-21 21:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,410,5.93518795067628,1,"01:00:00",27964,"27964:00:00",2796400,2796400,5,2025-08-30 04:00:00,39.4272222197705,-0.783888880358342
"98",7044,"pm10 µg/m³",1,2016-11-17 23:00:00,2016-11-18,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,995,11.4987836217235,1,"01:00:00",35686,"35686:00:00",3568600,3568600,4,2025-08-30 04:00:00,42.3361099996778,-3.6361100002845
"99",7042,"pm25 µg/m³",2,2016-11-21 17:00:00,2016-11-21 18:00:00,2025-08-30 04:00:00,2025-08-30 06:00:00,-1,996,5.68100955814824,1,"01:00:00",35897,"35897:00:00",3589700,3589700,1,2025-08-30 04:00:00,42.3361099996778,-3.6361100002845
